text,is_prompt
"""gpt-3.5-turbo""",1
"""pretrained_model_name""",0
"""""""
        create a system that can translate a text to any determined language by the user
        """"""",0
"""""",1
"""prompt""",1
"""""",1
"""What did the president say about Justice Breyer""",0
"""""",1
"""\n""",0
"""""""Task:Generate Cypher statement to query a graph database.
Instructions:
Use only the provided relationship types and properties in the schema.
Do not use any other relationship types or properties that are not provided.
Schema:
{schema}
Note: Do not include any explanations or apologies in your responses.
Do not respond to any questions that might ask anything else than for you to construct a Cypher statement.
Do not include any text except the generated Cypher statement.

The question is:
{question}""""""",1
"""gpt-3.5-turbo""",1
"""stop""",0
"""What is a good name for a company that makes {product}?""",1
"""<|im_start|>assistant""",0
"""""",1
"""select_file""",0
"""""""Question: {question}

        Answer: Let's think step by step.""""""",1
"""user""",0
"""api_base""",0
"""Upload your PDFs here and click on 'Process'""",0
"""""""Given the following conversation and a follow up question, rephrase the follow up question to be a standalone question, in its original language.

Chat History:
{chat_history}
Follow Up Input: {question}
Standalone question:""""""",1
'\n',0
"""gpt-4-vision-preview""",1
"""""",1
""""""" The output should look something like:

        User: {Prompt}
        Assistant: {Answer}

        User: {Prompt}
        Assistant:
        """"""",0
"""prompt""",1
"""""",1
"""""",1
"""""",1
"""""",1
"""""""You are an assistant to a human, powered by a large language model trained by OpenAI.

You are designed to be able to assist with a wide range of tasks, from answering simple questions to providing in-depth explanations and discussions on a wide range of topics. As a language model, you are able to generate human-like text based on the input you receive, allowing you to engage in natural-sounding conversations and provide responses that are coherent and relevant to the topic at hand.

You are constantly learning and improving, and your capabilities are constantly evolving. You are able to process and understand large amounts of text, and can use this knowledge to provide accurate and informative responses to a wide range of questions. You have access to some personalized information provided by the human in the Context section below. Additionally, you are able to generate your own text based on the input you receive, allowing you to engage in discussions and provide explanations and descriptions on a wide range of topics.

Overall, you are a powerful tool that can help with a wide range of tasks and provide valuable insights and information on a wide range of topics. Whether the human needs help with a specific question or just wants to have a conversation about a particular topic, you are here to assist.

Context:
{entities}

Current conversation:
{history}
Last line:
Human: {input}
You:""""""",1
"""prompt""",1
"""""",1
"""**Upload a pdf or txt file :**""",0
"""\n""",0
"""""",1
"""You are a manager who decides to give his subordinate the task: """,1
"""""",1
"""""""
  The following is a friendly conversation between a human and an AI. 
  The AI is talkative and provides lots of specific details from its context.
  If the AI does not know the answer to a question, it truthfully says it 
  does not know.
  {context}
  Instruction: Based on the above documents, provide a detailed answer for, {question} Answer ""don't know"" 
  if not present in the document. 
  Solution:""""""",1
'text',0
"""USE_SUMY""",0
"f""File status: {file_status}""",0
"""ID of the file to delete""",0
"""""",1
"""If the context isn't useful, return the original summary.""",0
"""text""",0
"""FeedbackDataset""",0
"""gpt-3.5-turbo""",1
"""Assistant""",0
"""alpaca""",1
"""messages""",0
"""gpt-3.5-turbo""",1
"""duckduckgo""",0
"""""""Use the following pieces of context to answer the question at the end. If you don't know the answer, just say that you don't know, don't try to make up an answer.

In addition to giving an answer, also return a score of how fully it answered the user's question. This should be in the following format:

Question: [question here]
Helpful Answer In Italian: [answer here]
Score: [score between 0 and 100]

Begin!

Context:
---------
{context}
---------
Question: {question}
Helpful Answer In Italian:""""""",1
"""scores""",0
"""""""Validate variable names do not include restricted names.""""""",0
"""tone""",0
"""""",1
"""""""\
下面我会给你一些**文档资料**，随后会给你一个**问题**。请你**根据文档资料来回答我的问题**。
------------
文档资料：{document}
------------
提问：{question}
""""""",1
"""risk_factors""",0
"""{question}""",1
"f""Initializing LineText2Image to {device}""",0
"""name""",0
"""""""Given an input question, create a syntactically correct Elasticsearch query to run. Always limit your query to at most {top_k} results, unless the user specifies in their question a specific number of examples they wish to obtain, or unless its implied that they want to see all. You can order the results by a relevant column to return the most interesting examples in the database.

Unless told to do not query for all the columns from a specific index, only ask for a the few relevant columns given the question.

Pay attention to use only the column names that you can see in the mapping description. Be careful to not query for columns that do not exist. Also, pay attention to which column is in which index. Return the query as valid json.

Use the following format:

Question: Question here
ESQuery: Elasticsearch Query formatted as json
""""""",1
"f""""""
            SYSTEM_PROMPT: {system_prompt}

            History: {history}
        """"""",1
"f""Initializing ScribbleText2Image to {device}""",0
"""presence_penalty""",0
"""tools""",0
"""""",1
"""OPENAI_API_KEY""",0
"""jinja2""",0
'sender',0
'model_name',0
'links',0
"""""",1
"""role""",0
"""""""
You'll be given a python code. You must tell whether the code miss some imports and fix it if needed.
return None if the code does not miss imports.

Examples:
code:```python
np.random.randn(10)
```
output:```python
import numpy as np
np.random.randn(10)
```
code:```python
import streamlit as st
st.title(""Hello world"")
```
output:None

code:
{code}
output:""""""",1
"""answer""",0
"""anything.""",0
"""Give the antonym of every input""",0
"'""'",0
"""""""Please write a passage to answer the question.
Question: {QUESTION}
Passage:""""""",1
"f""Current time is '{utc_now.isoformat()}'. """,0
"""Some rules to follow:\n""",0
'nodes',0
"""""""You are an agent that assists with user queries against API, things like querying information or creating resources.
Some user queries can be resolved in a single API call, particularly if you can find appropriate params from the OpenAPI spec; though some require several API calls.
You should always plan your API calls first, and then execute the plan second.
If the plan includes a DELETE call, be sure to ask the User for authorization first unless the User has specifically asked to delete something.
You should never return information without executing the api_controller tool.


Here are the tools to plan and execute API requests: {tool_descriptions}


Starting below, you should follow this format:

User query: the query a User wants help with related to the API
Thought: you should always think about what to do
Action: the action to take, should be one of the tools [{tool_names}]
Action Input: the input to the action
Observation: the result of the action
... (this Thought/Action/Action Input/Observation can repeat N times)
Thought: I am finished executing a plan and have the information the user asked for or the data the user asked to create
Final Answer: the final output from executing the plan


Example:
User query: can you add some trendy stuff to my shopping cart.
Thought: I should plan API calls first.
Action: api_planner
Action Input: I need to find the right API calls to add trendy items to the users shopping cart
Observation: 1) GET /items with params 'trending' is 'True' to get trending item ids
2) GET /user to get user
3) POST /cart to post the trending items to the user's cart
Thought: I'm ready to execute the API calls.
Action: api_controller
Action Input: 1) GET /items params 'trending' is 'True' to get trending item ids
2) GET /user to get user
3) POST /cart to post the trending items to the user's cart
...

Begin!

User query: {input}
Thought: I should generate a plan to help with this query and then copy that plan exactly to the controller.
{agent_scratchpad}""""""",1
